Date;Adresse;Flux;Direction;Genre;Véhicule;Heure début;Heure fin;Nombre comptés
03/12/2024;La Buissière;Route Genève/Strasbourg;Lyon/Caluire Vers Rilleux;Indéfini/Mixte;Trotinette/EDPM;07:30;07:45;1
03/12/2024;La Buissière;Route Genève/Strasbourg;Lyon/Caluire Vers Rilleux;Indéfini/Mixte;Trotinette/EDPM;07:45;08:00;1
03/12/2024;La Buissière;Route Genève/Strasbourg;Lyon/Caluire Vers Rilleux;Indéfini/Mixte;Trotinette/EDPM;08:00;08:15;1
03/12/2024;La Buissière;Route Genève/Strasbourg;Lyon/Caluire Vers Rilleux;Indéfini/Mixte;Trotinette/EDPM;08:15;08:30;3
03/12/2024;La Buissière;Route Genève/Strasbourg;Lyon/Caluire Vers Rilleux;Indéfini/Mixte;Trotinette/EDPM;08:30;08:45;1
03/12/2024;La Buissière;Route Genève/Strasbourg;Lyon/Caluire Vers Rilleux;Indéfini/Mixte;Trotinette/EDPM;08:45;09:00;0
06/12/2022;La Buissière;Tous;Toutes;Indéfini/Mixte;Vélo;07:30;09:00;45
05/12/2023;Maison de la Voie Verte;Tous;Toutes;Indéfini/Mixte;Vélo;07:30;09:00;254
05/12/2023;Maison de la Voie Verte;Tous;Toutes;Indéfini/Mixte;Cargo/Longtail/Remorque;07:30;09:00;18
05/12/2023;Maison de la Voie Verte;Tous;Toutes;Indéfini/Mixte;Trotinette/EDPM;07:30;09:00;20
06/12/2022;Maison de la Voie Verte;Tous;Toutes;Indéfini/Mixte;Vélo;07:30;09:00;245
07/12/2021;Maison de la Voie Verte;Tous;Toutes;Indéfini/Mixte;Vélo;07:30;09:00;209
02/02/2021;Maison de la Voie Verte;Tous;Toutes;Indéfini/Mixte;Vélo;07:30;09:00;104
03/12/2024;Maison de la Voie Verte;N=>S;N=>S;Masculin;Vélo;07:30;09:00;62
03/12/2024;Maison de la Voie Verte;N=>S;N=>S;Féminin;Vélo;07:30;09:00;56
03/12/2024;Maison de la Voie Verte;N=>S;N=>S;Indéfini/Mixte;Cargo/Longtail/Remorque;07:30;09:00;9
03/12/2024;Maison de la Voie Verte;S=>N;S=>N;Masculin;Vélo;07:30;09:00;24
03/12/2024;Maison de la Voie Verte;S=>N;S=>N;Féminin;Vélo;07:30;09:00;12
03/12/2024;Maison de la Voie Verte;S=>N;S=>N;Indéfini/Mixte;Cargo/Longtail/Remorque;07:30;09:00;1
03/12/2024;Maison de la Voie Verte;"N ou S vers E ou O
 ou E ou O vers N ou S";"N ou S vers E ou O
 ou E ou O vers N ou S";Masculin;Vélo;07:30;09:00;48
03/12/2024;Maison de la Voie Verte;"N ou S vers E ou O
 ou E ou O vers N ou S";"N ou S vers E ou O
 ou E ou O vers N ou S";Féminin;Vélo;07:30;09:00;41
03/12/2024;Maison de la Voie Verte;"N ou S vers E ou O
 ou E ou O vers N ou S";"N ou S vers E ou O
 ou E ou O vers N ou S";Indéfini/Mixte;Cargo/Longtail/Remorque;07:30;09:00;9
03/12/2024;Maison de la Voie Verte;E=>O ou O=>E;E=>O ou O=>E;Masculin;Vélo;07:30;09:00;16
03/12/2024;Maison de la Voie Verte;E=>O ou O=>E;E=>O ou O=>E;Féminin;Vélo;07:30;09:00;14
03/12/2024;Maison de la Voie Verte;N ou S vers E ou O;N ou S vers E ou O;Indéfini/Mixte;Cargo/Longtail/Remorque;07:30;09:00;4
03/12/2024;Maison de la Voie Verte;Toutes directions;Toutes directions;Indéfini/Mixte;Trotinette/EDPM;07:30;09:00;16
03/12/2024;Margnolles / Oratoire;Montessuy - ;Cx Rousse/Cuire/Oratoire;Masculin;Vélo;07:30;07:45;1
03/12/2024;Margnolles / Oratoire;Cx Rousse/Cuire/Oratoire;Montessuy;Féminin;Vélo;07:30;07:45;1
03/12/2024;Margnolles / Oratoire;Croix-rousse;rue Pasteur;Indéfini/Mixte;Vélo;07:30;07:45;3
03/12/2024;Margnolles / Oratoire;Cx Rousse/Cuire/Oratoire;Montessuy;Masculin;Vélo;07:30;07:45;0
03/12/2024;Margnolles / Oratoire;Montessuy - ;Cx Rousse/Cuire/Oratoire;Masculin;Vélo;07:45;08:00;5
03/12/2024;Margnolles / Oratoire;Montessuy - ;Cx Rousse/Cuire/Oratoire;Féminin;Vélo;07:45;08:00;3
03/12/2024;Margnolles / Oratoire;Montessuy - ;Cx Rousse/Cuire/Oratoire;Indéfini/Mixte;Trotinette/EDPM;07:45;08:00;2
03/12/2024;Margnolles / Oratoire;Cx Rousse/Cuire/Oratoire;Montessuy;Féminin;Vélo;07:45;08:00;1
03/12/2024;Margnolles / Oratoire;Croix-rousse;rue Pasteur;Indéfini/Mixte;Vélo;07:45;08:00;1
03/12/2024;Margnolles / Oratoire;Montessuy - ;Cx Rousse/Cuire/Oratoire;Masculin;Vélo;08:00;08:15;2
03/12/2024;Margnolles / Oratoire;Montessuy - ;Cx Rousse/Cuire/Oratoire;Féminin;Vélo;08:00;08:15;1
03/12/2024;Margnolles / Oratoire;Montessuy - ;Cx Rousse/Cuire/Oratoire;Enfant seul;Vélo;08:00;08:15;1
03/12/2024;Margnolles / Oratoire;Cx Rousse/Cuire/Oratoire;Montessuy;Féminin;Vélo;08:00;08:15;1
03/12/2024;Margnolles / Oratoire;Montessuy - ;Cx Rousse/Cuire/Oratoire;Masculin;Vélo;08:15;08:30;12
03/12/2024;Margnolles / Oratoire;Montessuy - ;Cx Rousse/Cuire/Oratoire;Féminin;Vélo;08:15;08:30;8
03/12/2024;Margnolles / Oratoire;Montessuy - ;Cx Rousse/Cuire/Oratoire;Masculin;Cargo/Longtail/Remorque;08:15;08:30;3
03/12/2024;Margnolles / Oratoire;Montessuy - ;Cx Rousse/Cuire/Oratoire;Féminin;Cargo/Longtail/Remorque;08:15;08:30;4
03/12/2024;Margnolles / Oratoire;Montessuy - ;Cx Rousse/Cuire/Oratoire;Indéfini/Mixte;Trotinette/EDPM;08:15;08:30;2
03/12/2024;Margnolles / Oratoire;Cx Rousse/Cuire/Oratoire;Montessuy;Masculin;Vélo;08:15;08:30;3
03/12/2024;Margnolles / Oratoire;Cx Rousse/Cuire/Oratoire;Montessuy;Enfant seul;Vélo;08:15;08:30;1
03/12/2024;Margnolles / Oratoire;Cx Rousse/Cuire/Oratoire;Montessuy;Indéfini/Mixte;Trotinette/EDPM;08:15;08:30;1
03/12/2024;Margnolles / Oratoire;Croix-rousse;rue Pasteur;Masculin;Vélo;07:30;07:45;2
03/12/2024;Margnolles / Oratoire;Croix-rousse;rue Pasteur;Féminin;Vélo;07:30;07:45;1
03/12/2024;Margnolles / Oratoire;Montessuy - ;Cx Rousse/Cuire/Oratoire;Masculin;Vélo;08:30;08:45;7
03/12/2024;Margnolles / Oratoire;Montessuy - ;Cx Rousse/Cuire/Oratoire;Féminin;Vélo;08:30;08:45;2
03/12/2024;Margnolles / Oratoire;Montessuy - ;Cx Rousse/Cuire/Oratoire;Indéfini/Mixte;Trotinette/EDPM;08:30;08:45;3
03/12/2024;Margnolles / Oratoire;Cx Rousse/Cuire/Oratoire;Montessuy;Masculin;Vélo;08:30;08:45;1
03/12/2024;Margnolles / Oratoire;Croix-rousse;rue Pasteur;Indéfini/Mixte;Vélo;08:30;08:45;1
03/12/2024;Margnolles / Oratoire;Montessuy - ;Cx Rousse/Cuire/Oratoire;Masculin;Vélo;08:45;09:00;3
03/12/2024;Margnolles / Oratoire;Montessuy - ;Cx Rousse/Cuire/Oratoire;Féminin;Vélo;08:45;09:00;2
03/12/2024;Margnolles / Oratoire;Montessuy - ;Cx Rousse/Cuire/Oratoire;Indéfini/Mixte;Trotinette/EDPM;08:45;09:00;2
03/12/2024;Margnolles / Oratoire;Oratoire;Cuire/Croix Rousse/Pasteur;Indéfini/Mixte;Trotinette/EDPM;07:45;08:00;1
03/12/2024;Margnolles / Oratoire;Oratoire;Cuire/Croix Rousse/Pasteur;Masculin;Vélo;07:45;08:00;2
03/12/2024;Margnolles / Oratoire;Cx Rousse/Cuire/Pasteur;Oratoire;Masculin;Vélo;08:00;08:15;2
03/12/2024;Margnolles / Oratoire;Oratoire;Cuire/Croix Rousse/Pasteur;Masculin;Vélo;08:00;08:15;1
03/12/2024;Margnolles / Oratoire;Oratoire;Cuire/Croix Rousse/Pasteur;Indéfini/Mixte;Vélo;08:00;08:15;1
03/12/2024;Margnolles / Oratoire;Cx Rousse/Cuire/Pasteur;Oratoire;Féminin;Vélo;08:00;08:15;1
03/12/2024;Margnolles / Oratoire;Oratoire;Cuire/Croix Rousse/Pasteur;Féminin;Vélo;08:00;08:15;2
03/12/2024;Margnolles / Oratoire;Cx Rousse/Cuire/Pasteur;Oratoire;Masculin;Vélo;08:15;08:30;3
03/12/2024;Margnolles / Oratoire;Oratoire;Cuire/Croix Rousse/Pasteur;Masculin;Vélo;08:15;08:30;3
03/12/2024;Margnolles / Oratoire;Cx Rousse/Cuire/Pasteur;Oratoire;Féminin;Vélo;08:15;08:30;3
03/12/2024;Margnolles / Oratoire;Oratoire;Cuire/Croix Rousse/Pasteur;Féminin;Vélo;08:15;08:30;1
03/12/2024;Margnolles / Oratoire;Cx Rousse/Cuire/Pasteur;Oratoire;Indéfini/Mixte;Trotinette/EDPM;08:15;08:30;1
03/12/2024;Margnolles / Oratoire;Cx Rousse/Cuire/Pasteur;Oratoire;Masculin;Vélo;08:30;08:45;3
03/12/2024;Margnolles / Oratoire;Cx Rousse/Cuire/Pasteur;Oratoire;Indéfini/Mixte;Trotinette/EDPM;08:30;08:45;2
03/12/2024;Margnolles / Oratoire;Cx Rousse/Cuire/Pasteur;Oratoire;Féminin;Cargo/Longtail/Remorque;08:30;08:45;2
03/12/2024;Margnolles / Oratoire;Oratoire;Cuire/Croix Rousse/Pasteur;Féminin;Vélo;08:30;08:45;1
03/12/2024;Margnolles / Oratoire;Oratoire;Cuire/Croix Rousse/Pasteur;Masculin;Vélo;08:30;08:45;2
03/12/2024;Margnolles / Oratoire;Oratoire;Cuire/Croix Rousse/Pasteur;Masculin;Vélo;08:45;09:00;1
03/12/2024;Margnolles / Oratoire;Oratoire;Cuire/Croix Rousse/Pasteur;Féminin;Vélo;08:45;09:00;0
06/12/2022;Margnolles / Oratoire;Tous;Toutes;Indéfini/Mixte;Vélo;07:30;09:00;46
11/06/2024;Montée de la Boucle;Haut de la Boucle;Descente;Masculin;Vélo;07:30;07:45;17
11/06/2024;Montée de la Boucle;Haut de la Boucle;Descente;Masculin;Vélo;07:45;08:00;26
11/06/2024;Montée de la Boucle;Haut de la Boucle;Descente;Masculin;Vélo;08:00;08:15;29
11/06/2024;Montée de la Boucle;Haut de la Boucle;Descente;Masculin;Vélo;08:15;08:30;31
11/06/2024;Montée de la Boucle;Haut de la Boucle;Descente;Masculin;Vélo;08:30;08:45;32
11/06/2024;Montée de la Boucle;Haut de la Boucle;Descente;Masculin;Vélo;08:45;09:00;26
11/06/2024;Montée de la Boucle;Haut de la Boucle;Descente;Féminin;Vélo;07:30;07:45;14
11/06/2024;Montée de la Boucle;Haut de la Boucle;Descente;Féminin;Vélo;07:45;08:00;18
11/06/2024;Montée de la Boucle;Haut de la Boucle;Descente;Féminin;Vélo;08:00;08:15;27
11/06/2024;Montée de la Boucle;Haut de la Boucle;Descente;Féminin;Vélo;08:15;08:30;30
11/06/2024;Montée de la Boucle;Haut de la Boucle;Descente;Féminin;Vélo;08:30;08:45;28
11/06/2024;Montée de la Boucle;Haut de la Boucle;Descente;Féminin;Vélo;08:45;09:00;15
11/06/2024;Montée de la Boucle;Haut de la Boucle;Descente;Indéfini/Mixte;Cargo/Longtail/Remorque;07:30;07:45;1
11/06/2024;Montée de la Boucle;Haut de la Boucle;Descente;Indéfini/Mixte;Cargo/Longtail/Remorque;07:45;08:00;2
11/06/2024;Montée de la Boucle;Haut de la Boucle;Descente;Indéfini/Mixte;Cargo/Longtail/Remorque;08:00;08:15;0
11/06/2024;Montée de la Boucle;Haut de la Boucle;Descente;Indéfini/Mixte;Cargo/Longtail/Remorque;08:15;08:30;0
11/06/2024;Montée de la Boucle;Haut de la Boucle;Descente;Indéfini/Mixte;Cargo/Longtail/Remorque;08:30;08:45;6
11/06/2024;Montée de la Boucle;Haut de la Boucle;Descente;Indéfini/Mixte;Cargo/Longtail/Remorque;08:45;09:00;0
11/06/2024;Montée de la Boucle;Haut de la Boucle;Descente;Indéfini/Mixte;Trotinette/EDPM;07:30;07:45;1
11/06/2024;Montée de la Boucle;Haut de la Boucle;Descente;Indéfini/Mixte;Trotinette/EDPM;07:45;08:00;5
11/06/2024;Montée de la Boucle;Haut de la Boucle;Descente;Indéfini/Mixte;Trotinette/EDPM;08:00;08:15;1
11/06/2024;Montée de la Boucle;Haut de la Boucle;Descente;Indéfini/Mixte;Trotinette/EDPM;08:15;08:30;3
11/06/2024;Montée de la Boucle;Haut de la Boucle;Descente;Indéfini/Mixte;Trotinette/EDPM;08:30;08:45;5
11/06/2024;Montée de la Boucle;Haut de la Boucle;Descente;Indéfini/Mixte;Trotinette/EDPM;08:45;09:00;3
11/06/2024;Montée de la Boucle;Haut de la Boucle;Montée;Masculin;Vélo;07:30;07:45;3
11/06/2024;Montée de la Boucle;Haut de la Boucle;Montée;Masculin;Vélo;07:45;08:00;5
11/06/2024;Montée de la Boucle;Haut de la Boucle;Montée;Masculin;Vélo;08:00;08:15;3
11/06/2024;Montée de la Boucle;Haut de la Boucle;Montée;Masculin;Vélo;08:15;08:30;5
11/06/2024;Montée de la Boucle;Haut de la Boucle;Montée;Masculin;Vélo;08:30;08:45;11
11/06/2024;Montée de la Boucle;Haut de la Boucle;Montée;Masculin;Vélo;08:45;09:00;7
11/06/2024;Montée de la Boucle;Haut de la Boucle;Montée;Féminin;Vélo;07:30;07:45;2
11/06/2024;Montée de la Boucle;Haut de la Boucle;Montée;Féminin;Vélo;07:45;08:00;6
11/06/2024;Montée de la Boucle;Haut de la Boucle;Montée;Féminin;Vélo;08:00;08:15;5
11/06/2024;Montée de la Boucle;Haut de la Boucle;Montée;Féminin;Vélo;08:15;08:30;11
11/06/2024;Montée de la Boucle;Haut de la Boucle;Montée;Féminin;Vélo;08:30;08:45;6
11/06/2024;Montée de la Boucle;Haut de la Boucle;Montée;Féminin;Vélo;08:45;09:00;6
11/06/2024;Montée de la Boucle;Haut de la Boucle;Montée;Indéfini/Mixte;Cargo/Longtail/Remorque;07:30;07:45;0
11/06/2024;Montée de la Boucle;Haut de la Boucle;Montée;Indéfini/Mixte;Cargo/Longtail/Remorque;07:45;08:00;0
11/06/2024;Montée de la Boucle;Haut de la Boucle;Montée;Indéfini/Mixte;Cargo/Longtail/Remorque;08:00;08:15;0
11/06/2024;Montée de la Boucle;Haut de la Boucle;Montée;Indéfini/Mixte;Cargo/Longtail/Remorque;08:15;08:30;1
11/06/2024;Montée de la Boucle;Haut de la Boucle;Montée;Indéfini/Mixte;Cargo/Longtail/Remorque;08:30;08:45;1
11/06/2024;Montée de la Boucle;Haut de la Boucle;Montée;Indéfini/Mixte;Cargo/Longtail/Remorque;08:45;09:00;2
11/06/2024;Montée de la Boucle;Haut de la Boucle;Montée;Indéfini/Mixte;Trotinette/EDPM;07:30;07:45;0
11/06/2024;Montée de la Boucle;Haut de la Boucle;Montée;Indéfini/Mixte;Trotinette/EDPM;07:45;08:00;4
11/06/2024;Montée de la Boucle;Haut de la Boucle;Montée;Indéfini/Mixte;Trotinette/EDPM;08:00;08:15;3
11/06/2024;Montée de la Boucle;Haut de la Boucle;Montée;Indéfini/Mixte;Trotinette/EDPM;08:15;08:30;2
11/06/2024;Montée de la Boucle;Haut de la Boucle;Montée;Indéfini/Mixte;Trotinette/EDPM;08:30;08:45;2
11/06/2024;Montée de la Boucle;Haut de la Boucle;Montée;Indéfini/Mixte;Trotinette/EDPM;08:45;09:00;2
11/06/2024;Montée de la Boucle;Sortie Henri Dor;Descente;Masculin;Vélo;07:30;07:45;3
11/06/2024;Montée de la Boucle;Sortie Henri Dor;Descente;Masculin;Vélo;07:45;08:00;10
11/06/2024;Montée de la Boucle;Sortie Henri Dor;Descente;Masculin;Vélo;08:00;08:15;5
11/06/2024;Montée de la Boucle;Sortie Henri Dor;Descente;Masculin;Vélo;08:15;08:30;7
11/06/2024;Montée de la Boucle;Sortie Henri Dor;Descente;Masculin;Vélo;08:30;08:45;2
11/06/2024;Montée de la Boucle;Sortie Henri Dor;Descente;Masculin;Vélo;08:45;09:00;5
11/06/2024;Montée de la Boucle;Sortie Henri Dor;Descente;Féminin;Vélo;07:30;07:45;5
11/06/2024;Montée de la Boucle;Sortie Henri Dor;Descente;Féminin;Vélo;07:45;08:00;3
11/06/2024;Montée de la Boucle;Sortie Henri Dor;Descente;Féminin;Vélo;08:00;08:15;9
11/06/2024;Montée de la Boucle;Sortie Henri Dor;Descente;Féminin;Vélo;08:15;08:30;5
11/06/2024;Montée de la Boucle;Sortie Henri Dor;Descente;Féminin;Vélo;08:30;08:45;8
11/06/2024;Montée de la Boucle;Sortie Henri Dor;Descente;Féminin;Vélo;08:45;09:00;6
11/06/2024;Montée de la Boucle;Sortie Henri Dor;Descente;Indéfini/Mixte;Cargo/Longtail/Remorque;07:30;07:45;0
11/06/2024;Montée de la Boucle;Sortie Henri Dor;Descente;Indéfini/Mixte;Cargo/Longtail/Remorque;07:45;08:00;0
11/06/2024;Montée de la Boucle;Sortie Henri Dor;Descente;Indéfini/Mixte;Cargo/Longtail/Remorque;08:00;08:15;1
11/06/2024;Montée de la Boucle;Sortie Henri Dor;Descente;Indéfini/Mixte;Cargo/Longtail/Remorque;08:15;08:30;1
11/06/2024;Montée de la Boucle;Sortie Henri Dor;Descente;Indéfini/Mixte;Cargo/Longtail/Remorque;08:30;08:45;0
11/06/2024;Montée de la Boucle;Sortie Henri Dor;Descente;Indéfini/Mixte;Cargo/Longtail/Remorque;08:45;09:00;1
11/06/2024;Montée de la Boucle;Sortie Henri Dor;Descente;Indéfini/Mixte;Trotinette/EDPM;07:30;07:45;4
11/06/2024;Montée de la Boucle;Sortie Henri Dor;Descente;Indéfini/Mixte;Trotinette/EDPM;07:45;08:00;1
11/06/2024;Montée de la Boucle;Sortie Henri Dor;Descente;Indéfini/Mixte;Trotinette/EDPM;08:00;08:15;4
11/06/2024;Montée de la Boucle;Sortie Henri Dor;Descente;Indéfini/Mixte;Trotinette/EDPM;08:15;08:30;2
11/06/2024;Montée de la Boucle;Sortie Henri Dor;Descente;Indéfini/Mixte;Trotinette/EDPM;08:30;08:45;0
11/06/2024;Montée de la Boucle;Sortie Henri Dor;Descente;Indéfini/Mixte;Trotinette/EDPM;08:45;09:00;3
11/06/2024;Montée de la Boucle;Sortie Henri Dor;Montée;Masculin;Vélo;07:30;07:45;2
11/06/2024;Montée de la Boucle;Sortie Henri Dor;Montée;Masculin;Vélo;07:45;08:00;1
11/06/2024;Montée de la Boucle;Sortie Henri Dor;Montée;Masculin;Vélo;08:00;08:15;2
11/06/2024;Montée de la Boucle;Sortie Henri Dor;Montée;Masculin;Vélo;08:15;08:30;4
11/06/2024;Montée de la Boucle;Sortie Henri Dor;Montée;Masculin;Vélo;08:30;08:45;4
11/06/2024;Montée de la Boucle;Sortie Henri Dor;Montée;Masculin;Vélo;08:45;09:00;3
11/06/2024;Montée de la Boucle;Sortie Henri Dor;Montée;Féminin;Vélo;07:30;07:45;1
11/06/2024;Montée de la Boucle;Sortie Henri Dor;Montée;Féminin;Vélo;07:45;08:00;5
11/06/2024;Montée de la Boucle;Sortie Henri Dor;Montée;Féminin;Vélo;08:00;08:15;4
11/06/2024;Montée de la Boucle;Sortie Henri Dor;Montée;Féminin;Vélo;08:15;08:30;3
11/06/2024;Montée de la Boucle;Sortie Henri Dor;Montée;Féminin;Vélo;08:30;08:45;4
11/06/2024;Montée de la Boucle;Sortie Henri Dor;Montée;Féminin;Vélo;08:45;09:00;3
11/06/2024;Montée de la Boucle;Sortie Henri Dor;Montée;Indéfini/Mixte;Cargo/Longtail/Remorque;07:30;07:45;1
11/06/2024;Montée de la Boucle;Sortie Henri Dor;Montée;Indéfini/Mixte;Cargo/Longtail/Remorque;07:45;08:00;0
11/06/2024;Montée de la Boucle;Sortie Henri Dor;Montée;Indéfini/Mixte;Cargo/Longtail/Remorque;08:00;08:15;0
11/06/2024;Montée de la Boucle;Sortie Henri Dor;Montée;Indéfini/Mixte;Cargo/Longtail/Remorque;08:15;08:30;1
11/06/2024;Montée de la Boucle;Sortie Henri Dor;Montée;Indéfini/Mixte;Cargo/Longtail/Remorque;08:30;08:45;1
11/06/2024;Montée de la Boucle;Sortie Henri Dor;Montée;Indéfini/Mixte;Cargo/Longtail/Remorque;08:45;09:00;0
11/06/2024;Montée de la Boucle;Sortie Henri Dor;Montée;Indéfini/Mixte;Trotinette/EDPM;07:30;07:45;0
11/06/2024;Montée de la Boucle;Sortie Henri Dor;Montée;Indéfini/Mixte;Trotinette/EDPM;07:45;08:00;2
11/06/2024;Montée de la Boucle;Sortie Henri Dor;Montée;Indéfini/Mixte;Trotinette/EDPM;08:00;08:15;2
11/06/2024;Montée de la Boucle;Sortie Henri Dor;Montée;Indéfini/Mixte;Trotinette/EDPM;08:15;08:30;1
11/06/2024;Montée de la Boucle;Sortie Henri Dor;Montée;Indéfini/Mixte;Trotinette/EDPM;08:30;08:45;1
11/06/2024;Montée de la Boucle;Sortie Henri Dor;Montée;Indéfini/Mixte;Trotinette/EDPM;08:45;09:00;4
05/12/2023;Montée de la Boucle;Haut de la Boucle;Descente;Masculin;Vélo;07:30;07:45;23
05/12/2023;Montée de la Boucle;Haut de la Boucle;Descente;Masculin;Vélo;07:45;08:00;24
05/12/2023;Montée de la Boucle;Haut de la Boucle;Descente;Masculin;Vélo;08:00;08:15;19
05/12/2023;Montée de la Boucle;Haut de la Boucle;Descente;Masculin;Vélo;08:15;08:30;32
05/12/2023;Montée de la Boucle;Haut de la Boucle;Descente;Masculin;Vélo;08:30;08:45;36
05/12/2023;Montée de la Boucle;Haut de la Boucle;Descente;Masculin;Vélo;08:45;09:00;30
05/12/2023;Montée de la Boucle;Haut de la Boucle;Descente;Féminin;Vélo;07:30;07:45;15
05/12/2023;Montée de la Boucle;Haut de la Boucle;Descente;Féminin;Vélo;07:45;08:00;17
05/12/2023;Montée de la Boucle;Haut de la Boucle;Descente;Féminin;Vélo;08:00;08:15;16
05/12/2023;Montée de la Boucle;Haut de la Boucle;Descente;Féminin;Vélo;08:15;08:30;34
05/12/2023;Montée de la Boucle;Haut de la Boucle;Descente;Féminin;Vélo;08:30;08:45;47
05/12/2023;Montée de la Boucle;Haut de la Boucle;Descente;Féminin;Vélo;08:45;09:00;19
05/12/2023;Montée de la Boucle;Haut de la Boucle;Descente;Indéfini/Mixte;Cargo/Longtail/Remorque;07:30;07:45;
05/12/2023;Montée de la Boucle;Haut de la Boucle;Descente;Indéfini/Mixte;Cargo/Longtail/Remorque;07:45;08:00;
05/12/2023;Montée de la Boucle;Haut de la Boucle;Descente;Indéfini/Mixte;Cargo/Longtail/Remorque;08:00;08:15;
05/12/2023;Montée de la Boucle;Haut de la Boucle;Descente;Indéfini/Mixte;Cargo/Longtail/Remorque;08:15;08:30;
05/12/2023;Montée de la Boucle;Haut de la Boucle;Descente;Indéfini/Mixte;Cargo/Longtail/Remorque;08:30;08:45;
05/12/2023;Montée de la Boucle;Haut de la Boucle;Descente;Indéfini/Mixte;Cargo/Longtail/Remorque;08:45;09:00;
05/12/2023;Montée de la Boucle;Haut de la Boucle;Descente;Indéfini/Mixte;Trotinette/EDPM;07:30;07:45;
05/12/2023;Montée de la Boucle;Haut de la Boucle;Descente;Indéfini/Mixte;Trotinette/EDPM;07:45;08:00;
05/12/2023;Montée de la Boucle;Haut de la Boucle;Descente;Indéfini/Mixte;Trotinette/EDPM;08:00;08:15;
05/12/2023;Montée de la Boucle;Haut de la Boucle;Descente;Indéfini/Mixte;Trotinette/EDPM;08:15;08:30;
05/12/2023;Montée de la Boucle;Haut de la Boucle;Descente;Indéfini/Mixte;Trotinette/EDPM;08:30;08:45;
05/12/2023;Montée de la Boucle;Haut de la Boucle;Descente;Indéfini/Mixte;Trotinette/EDPM;08:45;09:00;
05/12/2023;Montée de la Boucle;Haut de la Boucle;Montée;Masculin;Vélo;07:30;07:45;5
05/12/2023;Montée de la Boucle;Haut de la Boucle;Montée;Masculin;Vélo;07:45;08:00;0
05/12/2023;Montée de la Boucle;Haut de la Boucle;Montée;Masculin;Vélo;08:00;08:15;
05/12/2023;Montée de la Boucle;Haut de la Boucle;Montée;Masculin;Vélo;08:15;08:30;
05/12/2023;Montée de la Boucle;Haut de la Boucle;Montée;Masculin;Vélo;08:30;08:45;
05/12/2023;Montée de la Boucle;Haut de la Boucle;Montée;Masculin;Vélo;08:45;09:00;
05/12/2023;Montée de la Boucle;Haut de la Boucle;Montée;Féminin;Vélo;07:30;07:45;4
05/12/2023;Montée de la Boucle;Haut de la Boucle;Montée;Féminin;Vélo;07:45;08:00;6
05/12/2023;Montée de la Boucle;Haut de la Boucle;Montée;Féminin;Vélo;08:00;08:15;
05/12/2023;Montée de la Boucle;Haut de la Boucle;Montée;Féminin;Vélo;08:15;08:30;
05/12/2023;Montée de la Boucle;Haut de la Boucle;Montée;Féminin;Vélo;08:30;08:45;
05/12/2023;Montée de la Boucle;Haut de la Boucle;Montée;Féminin;Vélo;08:45;09:00;
05/12/2023;Montée de la Boucle;Haut de la Boucle;Montée;Indéfini/Mixte;Cargo/Longtail/Remorque;07:30;07:45;
05/12/2023;Montée de la Boucle;Haut de la Boucle;Montée;Indéfini/Mixte;Cargo/Longtail/Remorque;07:45;08:00;
05/12/2023;Montée de la Boucle;Haut de la Boucle;Montée;Indéfini/Mixte;Cargo/Longtail/Remorque;08:00;08:15;
05/12/2023;Montée de la Boucle;Haut de la Boucle;Montée;Indéfini/Mixte;Cargo/Longtail/Remorque;08:15;08:30;
05/12/2023;Montée de la Boucle;Haut de la Boucle;Montée;Indéfini/Mixte;Cargo/Longtail/Remorque;08:30;08:45;
05/12/2023;Montée de la Boucle;Haut de la Boucle;Montée;Indéfini/Mixte;Cargo/Longtail/Remorque;08:45;09:00;
05/12/2023;Montée de la Boucle;Haut de la Boucle;Montée;Indéfini/Mixte;Trotinette/EDPM;07:30;07:45;
05/12/2023;Montée de la Boucle;Haut de la Boucle;Montée;Indéfini/Mixte;Trotinette/EDPM;07:45;08:00;
05/12/2023;Montée de la Boucle;Haut de la Boucle;Montée;Indéfini/Mixte;Trotinette/EDPM;08:00;08:15;
05/12/2023;Montée de la Boucle;Haut de la Boucle;Montée;Indéfini/Mixte;Trotinette/EDPM;08:15;08:30;
05/12/2023;Montée de la Boucle;Haut de la Boucle;Montée;Indéfini/Mixte;Trotinette/EDPM;08:30;08:45;
05/12/2023;Montée de la Boucle;Haut de la Boucle;Montée;Indéfini/Mixte;Trotinette/EDPM;08:45;09:00;
05/12/2023;Montée de la Boucle;Sortie Henri Dor;Descente;Masculin;Vélo;07:30;07:45;
